"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 14, 2019","1.67","1.68","1.69","1.66","18.41M","-0.60%"
"Jun 13, 2019","1.68","1.68","1.69","1.67","6.41M","0.00%"
"Jun 12, 2019","1.68","1.69","1.69","1.68","15.47M","-0.59%"
"Jun 11, 2019","1.69","1.68","1.71","1.68","9.46M","0.00%"
"Jun 10, 2019","1.69","1.69","1.71","1.68","9.75M","0.00%"
"Jun 07, 2019","1.69","1.68","1.70","1.67","8.40M","1.20%"
"Jun 04, 2019","1.67","1.67","1.67","1.66","8.99M","0.00%"
"Jun 03, 2019","1.67","1.68","1.68","1.66","11.12M","-0.60%"
"May 31, 2019","1.68","1.67","1.69","1.66","12.63M","0.60%"
"May 30, 2019","1.67","1.68","1.68","1.67","12.41M","-1.18%"
"May 29, 2019","1.69","1.69","1.70","1.68","14.52M","0.00%"
"May 28, 2019","1.69","1.67","1.69","1.64","36.23M","1.20%"
"May 27, 2019","1.67","1.67","1.68","1.65","11.80M","0.00%"
"May 24, 2019","1.67","1.68","1.71","1.66","9.15M","-1.18%"
"May 23, 2019","1.69","1.67","1.71","1.67","27.87M","0.60%"
"May 21, 2019","1.68","1.67","1.69","1.65","35.19M","1.82%"
"May 17, 2019","1.65","1.64","1.67","1.63","16.79M","1.23%"
"May 16, 2019","1.63","1.66","1.66","1.63","15.25M","-1.81%"
"May 15, 2019","1.66","1.60","1.68","1.60","53.04M","4.40%"
"May 14, 2019","1.59","1.53","1.60","1.52","28.82M","1.92%"
"May 13, 2019","1.56","1.57","1.58","1.54","10.98M","-1.27%"
"May 10, 2019","1.58","1.58","1.59","1.57","7.88M","-0.63%"
"May 09, 2019","1.59","1.60","1.60","1.57","8.86M","-0.62%"
"May 08, 2019","1.60","1.59","1.60","1.58","6.06M","0.00%"
"May 07, 2019","1.60","1.60","1.61","1.59","4.94M","0.00%"
"May 06, 2019","1.60","1.60","1.60","1.58","6.18M","-0.62%"
"May 03, 2019","1.61","1.59","1.62","1.57","8.05M","0.00%"
"May 02, 2019","1.61","1.62","1.62","1.59","4.63M","-0.62%"
"Apr 30, 2019","1.62","1.60","1.62","1.59","9.53M","0.62%"
"Apr 29, 2019","1.61","1.59","1.61","1.59","9.07M","1.26%"
"Apr 26, 2019","1.59","1.61","1.61","1.59","2.38M","-1.24%"
"Apr 25, 2019","1.61","1.60","1.62","1.59","10.47M","0.62%"
"Apr 24, 2019","1.60","1.60","1.65","1.59","35.48M","0.63%"
"Apr 23, 2019","1.59","1.51","1.59","1.50","20.53M","4.61%"
"Apr 22, 2019","1.52","1.51","1.52","1.50","8.73M","0.66%"
"Apr 19, 2019","1.51","1.49","1.51","1.49","11.89M","1.34%"
"Apr 18, 2019","1.49","1.52","1.52","1.49","10.17M","-1.97%"
"Apr 17, 2019","1.52","1.51","1.52","1.49","23.35M","1.33%"
"Apr 16, 2019","1.50","1.51","1.52","1.49","13.84M","-0.66%"
"Apr 15, 2019","1.51","1.53","1.53","1.50","5.27M","-0.66%"
"Apr 12, 2019","1.52","1.52","1.52","1.51","11.41M","0.00%"
"Apr 11, 2019","1.52","1.52","1.52","1.51","4.71M","0.00%"
"Apr 10, 2019","1.52","1.53","1.53","1.51","10.33M","-0.65%"
"Apr 09, 2019","1.53","1.52","1.54","1.52","9.59M","0.00%"
"Apr 08, 2019","1.53","1.53","1.53","1.51","13.09M","0.00%"
"Apr 05, 2019","1.53","1.55","1.56","1.52","9.47M","-1.29%"
"Apr 04, 2019","1.55","1.57","1.58","1.55","13.59M","-0.64%"
"Apr 03, 2019","1.56","1.55","1.58","1.55","14.23M","0.65%"
"Apr 02, 2019","1.55","1.55","1.56","1.54","14.00M","0.65%"
"Apr 01, 2019","1.54","1.55","1.56","1.54","14.36M","0.00%"
"Mar 29, 2019","1.54","1.50","1.55","1.50","35.72M","2.67%"
"Mar 28, 2019","1.50","1.50","1.50","1.48","8.51M","0.00%"
"Mar 27, 2019","1.50","1.51","1.51","1.48","8.96M","0.00%"
"Mar 26, 2019","1.50","1.49","1.51","1.49","11.22M","0.67%"
"Mar 25, 2019","1.49","1.48","1.51","1.46","13.96M","0.68%"
"Mar 22, 2019","1.48","1.50","1.50","1.45","22.23M","-0.67%"
"Mar 21, 2019","1.49","1.53","1.53","1.47","18.60M","-2.61%"
"Mar 20, 2019","1.53","1.50","1.53","1.49","22.54M","2.00%"
"Mar 19, 2019","1.50","1.51","1.51","1.49","17.13M","-0.66%"
"Mar 18, 2019","1.51","1.52","1.53","1.50","16.47M","-0.66%"
"Mar 15, 2019","1.52","1.47","1.52","1.47","72.92M","3.40%"
"Mar 14, 2019","1.47","1.44","1.47","1.44","29.91M","2.08%"
"Mar 13, 2019","1.44","1.49","1.49","1.43","34.95M","-3.36%"
"Mar 12, 2019","1.49","1.48","1.50","1.48","29.00M","0.68%"
"Mar 11, 2019","1.48","1.53","1.53","1.48","48.26M","-3.27%"
"Mar 08, 2019","1.53","1.53","1.54","1.52","14.40M","0.00%"
"Mar 07, 2019","1.53","1.53","1.55","1.53","14.50M","0.00%"
"Mar 06, 2019","1.53","1.54","1.55","1.52","16.70M","0.00%"
"Mar 05, 2019","1.53","1.53","1.54","1.52","22.90M","0.00%"
"Mar 04, 2019","1.53","1.53","1.55","1.53","14.18M","-1.29%"
"Mar 01, 2019","1.55","1.52","1.55","1.52","35.36M","2.65%"
"Feb 28, 2019","1.51","1.56","1.56","1.51","49.61M","-3.21%"
"Feb 27, 2019","1.56","1.60","1.60","1.56","29.36M","-1.89%"
"Feb 26, 2019","1.59","1.60","1.61","1.59","16.87M","-0.62%"
"Feb 25, 2019","1.60","1.62","1.62","1.59","26.00M","-0.62%"
"Feb 22, 2019","1.61","1.70","1.70","1.59","87.18M","-5.29%"
"Feb 21, 2019","1.70","1.72","1.72","1.69","32.05M","-1.16%"
"Feb 20, 2019","1.72","1.72","1.74","1.70","17.08M","0.58%"
"Feb 19, 2019","1.71","1.67","1.73","1.66","24.64M","3.01%"
"Feb 18, 2019","1.66","1.64","1.67","1.64","17.59M","1.22%"
"Feb 15, 2019","1.64","1.64","1.65","1.63","13.64M","0.00%"
"Feb 14, 2019","1.64","1.63","1.65","1.62","8.79M","0.61%"
"Feb 13, 2019","1.63","1.63","1.65","1.62","7.48M","0.00%"
"Feb 12, 2019","1.63","1.63","1.65","1.62","5.63M","0.00%"
"Feb 11, 2019","1.63","1.63","1.63","1.61","19.27M","0.00%"
"Feb 08, 2019","1.63","1.62","1.64","1.61","13.65M","0.62%"
"Feb 07, 2019","1.62","1.62","1.62","1.60","9.07M","0.00%"
"Feb 04, 2019","1.62","1.61","1.62","1.60","4.72M","0.62%"
"Jan 31, 2019","1.61","1.61","1.62","1.59","17.87M","0.00%"
"Jan 30, 2019","1.61","1.65","1.65","1.60","16.70M","-1.83%"
"Jan 29, 2019","1.64","1.63","1.65","1.60","16.64M","0.61%"
"Jan 28, 2019","1.63","1.66","1.67","1.63","23.66M","-1.81%"
"Jan 25, 2019","1.66","1.65","1.67","1.63","28.26M","1.22%"
"Jan 24, 2019","1.64","1.62","1.65","1.60","26.61M","1.23%"
"Jan 23, 2019","1.62","1.62","1.62","1.61","13.56M","-0.61%"
"Jan 22, 2019","1.63","1.63","1.64","1.60","21.84M","0.62%"
"Jan 18, 2019","1.62","1.59","1.62","1.58","68.17M","2.53%"
"Jan 17, 2019","1.58","1.57","1.60","1.55","85.76M","0.64%"
"Jan 16, 2019","1.57","1.58","1.59","1.56","33.21M","0.00%"
"Jan 15, 2019","1.57","1.57","1.58","1.54","49.50M","1.29%"
"Jan 14, 2019","1.55","1.61","1.62","1.55","31.27M","-3.13%"
"Jan 11, 2019","1.60","1.57","1.62","1.56","66.29M","1.91%"
"Jan 10, 2019","1.57","1.60","1.63","1.55","41.44M","-1.87%"
"Jan 09, 2019","1.60","1.69","1.72","1.58","74.10M","-4.76%"
"Jan 08, 2019","1.68","1.77","1.77","1.67","67.87M","-5.08%"
"Jan 07, 2019","1.77","1.85","1.86","1.75","40.58M","-4.32%"
"Jan 04, 2019","1.85","1.86","1.86","1.84","5.90M","0.00%"
"Jan 03, 2019","1.85","1.87","1.88","1.85","6.91M","-0.54%"
"Jan 02, 2019","1.86","1.87","1.89","1.85","4.23M","-0.53%"
"Dec 31, 2018","1.87","1.90","1.92","1.85","12.52M","-1.06%"
"Dec 28, 2018","1.89","1.93","1.93","1.87","10.45M","-1.56%"
"Dec 27, 2018","1.92","1.90","1.93","1.88","18.85M","2.13%"
"Dec 26, 2018","1.88","1.87","1.89","1.85","11.69M","-1.05%"
"Dec 24, 2018","1.90","1.83","1.90","1.82","14.59M","4.40%"
"Dec 21, 2018","1.82","1.78","1.88","1.78","28.37M","1.68%"
"Dec 20, 2018","1.79","1.78","1.83","1.77","33.10M","0.00%"
"Dec 19, 2018","1.79","1.82","1.82","1.77","43.16M","-1.65%"
"Dec 18, 2018","1.82","1.91","1.91","1.81","39.34M","-4.71%"
"Dec 17, 2018","1.91","1.92","1.92","1.90","23.72M","-0.52%"
"Dec 14, 2018","1.92","1.91","1.92","1.89","21.98M","1.05%"
"Dec 13, 2018","1.90","1.91","1.93","1.89","27.06M","0.00%"
"Dec 12, 2018","1.90","1.87","1.91","1.87","21.33M","2.70%"
"Dec 11, 2018","1.85","1.90","1.91","1.85","40.97M","0.00%"
"Dec 10, 2018","1.85","1.90","1.91","1.84","66.78M","-6.09%"
"Dec 07, 2018","1.97","1.98","2.02","1.94","14.66M","0.00%"
"Dec 06, 2018","1.97","1.98","1.98","1.95","12.01M","-0.51%"
"Dec 05, 2018","1.98","1.97","2.00","1.97","22.41M","0.51%"
"Dec 04, 2018","1.97","2.05","2.06","1.96","21.88M","-3.43%"
"Dec 03, 2018","2.04","2.02","2.05","2.02","10.49M","2.51%"
"Nov 30, 2018","1.99","2.06","2.10","1.99","32.05M","-2.45%"
"Nov 29, 2018","2.04","2.05","2.12","2.04","22.12M","0.00%"
"Nov 28, 2018","2.04","1.99","2.07","1.98","19.81M","2.51%"
"Nov 27, 2018","1.99","1.97","1.99","1.95","10.57M","1.02%"
"Nov 26, 2018","1.97","1.95","1.98","1.94","12.77M","1.03%"
"Nov 23, 2018","1.95","1.95","1.96","1.94","3.70M","0.00%"
"Nov 22, 2018","1.95","1.94","1.97","1.93","10.95M","1.04%"
"Nov 21, 2018","1.93","1.92","1.95","1.92","19.95M","0.00%"
"Nov 19, 2018","1.93","1.93","1.94","1.92","15.87M","-1.03%"
"Nov 16, 2018","1.95","1.90","1.95","1.90","30.98M","2.63%"
"Nov 15, 2018","1.90","1.89","1.91","1.85","16.09M","0.00%"
"Nov 14, 2018","1.90","1.91","1.91","1.84","19.13M","-0.52%"
"Nov 13, 2018","1.91","1.92","1.92","1.91","14.97M","-0.52%"
"Nov 12, 2018","1.92","1.92","1.93","1.91","17.92M","-0.52%"
"Nov 09, 2018","1.93","1.93","1.94","1.90","16.35M","0.00%"
"Nov 08, 2018","1.93","1.94","1.96","1.92","23.61M","0.00%"
"Nov 07, 2018","1.93","1.93","1.95","1.92","18.43M","0.00%"
"Nov 05, 2018","1.93","1.96","1.96","1.91","22.54M","0.00%"
"Nov 02, 2018","1.93","1.93","1.95","1.92","20.53M","0.00%"
"Nov 01, 2018","1.93","1.96","1.96","1.92","25.97M","-2.53%"
"Oct 31, 2018","1.98","1.88","1.98","1.87","19.79M","5.88%"
"Oct 30, 2018","1.87","1.87","1.88","1.86","13.62M","-0.53%"
"Oct 29, 2018","1.88","1.89","1.89","1.85","18.69M","-0.53%"
"Oct 26, 2018","1.89","1.87","1.90","1.82","18.91M","2.16%"
"Oct 25, 2018","1.85","1.89","1.89","1.80","42.56M","-2.12%"
"Oct 24, 2018","1.89","1.93","1.99","1.89","26.59M","-1.56%"
"Oct 23, 2018","1.92","1.92","1.93","1.91","26.12M","0.00%"
"Oct 22, 2018","1.92","1.93","1.95","1.91","23.84M","-0.52%"
"Oct 19, 2018","1.93","1.92","1.96","1.91","42.64M","0.52%"
"Oct 18, 2018","1.92","1.93","1.93","1.91","14.47M","0.00%"
"Oct 17, 2018","1.92","1.95","1.97","1.91","25.30M","-0.52%"
"Oct 16, 2018","1.93","1.89","1.95","1.89","59.41M","3.21%"
"Oct 15, 2018","1.87","1.81","1.98","1.81","59.30M","3.89%"
"Oct 12, 2018","1.80","1.79","1.85","1.77","45.95M","1.12%"
"Oct 11, 2018","1.78","1.70","1.81","1.67","34.06M","1.71%"
"Oct 10, 2018","1.75","1.73","1.75","1.69","35.29M","0.00%"
"Oct 09, 2018","1.75","1.73","1.76","1.72","10.61M","0.00%"
"Oct 08, 2018","1.75","1.75","1.75","1.72","10.75M","0.00%"
"Oct 05, 2018","1.75","1.78","1.80","1.75","14.24M","-2.78%"
"Oct 04, 2018","1.80","1.77","1.80","1.76","5.04M","1.12%"
"Oct 03, 2018","1.78","1.77","1.79","1.77","9.62M","0.00%"
"Oct 02, 2018","1.78","1.79","1.79","1.77","13.37M","0.00%"
"Oct 01, 2018","1.78","1.80","1.80","1.78","8.75M","0.00%"
"Sep 28, 2018","1.78","1.78","1.80","1.77","17.22M","0.56%"
"Sep 27, 2018","1.77","1.76","1.78","1.73","12.24M","0.57%"
"Sep 26, 2018","1.76","1.77","1.78","1.75","10.96M","-0.56%"
"Sep 25, 2018","1.77","1.76","1.77","1.76","4.57M","0.57%"
"Sep 24, 2018","1.76","1.80","1.80","1.75","7.39M","-1.12%"
"Sep 21, 2018","1.78","1.80","1.80","1.76","17.70M","-0.56%"
"Sep 20, 2018","1.79","1.80","1.80","1.78","4.13M","0.56%"
"Sep 19, 2018","1.78","1.75","1.81","1.75","8.02M","1.71%"
"Sep 18, 2018","1.75","1.75","1.75","1.67","12.67M","0.00%"
"Sep 14, 2018","1.75","1.74","1.75","1.73","14.21M","0.00%"
"Sep 13, 2018","1.75","1.74","1.76","1.72","15.37M","0.00%"
"Sep 12, 2018","1.75","1.83","1.83","1.72","29.53M","-3.31%"
"Sep 07, 2018","1.81","1.83","1.83","1.79","19.88M","-1.09%"
"Sep 06, 2018","1.83","1.82","1.84","1.82","8.03M","0.00%"
"Sep 05, 2018","1.83","1.82","1.84","1.82","18.04M","-0.54%"
"Sep 04, 2018","1.84","1.85","1.85","1.81","13.54M","-0.54%"
"Sep 03, 2018","1.85","1.88","1.88","1.85","12.71M","-0.54%"
"Aug 30, 2018","1.86","1.86","1.87","1.85","21.19M","0.00%"
"Aug 29, 2018","1.86","1.85","1.87","1.84","13.67M","0.54%"
"Aug 28, 2018","1.85","1.83","1.88","1.83","19.79M","1.09%"
"Aug 27, 2018","1.83","1.80","1.84","1.80","15.13M","1.67%"
"Aug 24, 2018","1.80","1.79","1.84","1.79","25.86M","0.00%"
"Aug 23, 2018","1.80","1.75","1.83","1.75","33.02M","2.27%"
"Aug 21, 2018","1.76","1.74","1.76","1.73","18.18M","1.15%"
"Aug 20, 2018","1.74","1.72","1.75","1.72","11.02M","0.58%"
"Aug 17, 2018","1.73","1.73","1.75","1.72","15.80M","-0.57%"
"Aug 16, 2018","1.74","1.74","1.75","1.72","14.35M","-0.57%"
"Aug 15, 2018","1.75","1.73","1.76","1.72","12.40M","1.16%"
"Aug 14, 2018","1.73","1.73","1.74","1.72","13.32M","0.00%"
"Aug 13, 2018","1.73","1.73","1.75","1.72","15.13M","-1.14%"
"Aug 10, 2018","1.75","1.74","1.77","1.73","20.04M","1.16%"
"Aug 09, 2018","1.73","1.71","1.75","1.70","33.24M","1.17%"
"Aug 08, 2018","1.71","1.70","1.71","1.69","30.95M","1.79%"
"Aug 07, 2018","1.68","1.69","1.70","1.68","9.87M","-0.59%"
"Aug 06, 2018","1.69","1.67","1.70","1.67","19.38M","1.20%"
"Aug 03, 2018","1.67","1.68","1.69","1.66","44.96M","-1.18%"
"Aug 02, 2018","1.69","1.70","1.70","1.68","16.17M","-0.59%"
"Aug 01, 2018","1.70","1.70","1.70","1.67","20.35M","0.59%"
"Jul 31, 2018","1.69","1.65","1.70","1.62","27.07M","0.60%"
"Jul 30, 2018","1.68","1.68","1.68","1.66","28.02M","0.00%"
"Jul 27, 2018","1.68","1.71","1.71","1.67","34.50M","-1.75%"
"Jul 26, 2018","1.71","1.72","1.73","1.70","38.99M","-1.16%"
"Jul 25, 2018","1.73","1.72","1.74","1.72","9.38M","0.00%"
"Jul 24, 2018","1.73","1.74","1.74","1.71","19.52M","0.00%"
"Jul 23, 2018","1.73","1.73","1.74","1.71","21.48M","0.58%"
"Jul 20, 2018","1.72","1.73","1.74","1.70","23.56M","-0.58%"
"Jul 19, 2018","1.73","1.78","1.79","1.69","47.73M","-2.81%"
"Jul 18, 2018","1.78","1.74","1.78","1.72","29.04M","2.89%"
"Jul 17, 2018","1.73","1.73","1.75","1.69","58.55M","0.58%"
"Jul 16, 2018","1.72","1.65","1.73","1.65","62.65M","4.24%"
"Jul 13, 2018","1.65","1.65","1.65","1.62","52.87M","0.00%"
"Jul 12, 2018","1.65","1.62","1.65","1.60","75.84M","0.00%"
"Jul 11, 2018","1.65","1.64","1.65","1.55","172.71M","0.00%"
"Jul 10, 2018","1.65","1.50","1.66","1.49","296.45M","8.55%"
"Jul 09, 2018","1.52","1.60","1.60","1.41","303.77M","-24.75%"
"Jul 06, 2018","2.02","2.05","2.06","2.02","27.85M","-1.46%"
"Jul 05, 2018","2.05","2.04","2.05","2.03","13.14M","0.99%"
"Jul 04, 2018","2.03","2.03","2.05","2.02","21.77M","0.00%"
"Jul 03, 2018","2.03","2.03","2.04","2.01","25.89M","1.00%"
"Jul 02, 2018","2.01","2.02","2.08","2.00","14.49M","-0.50%"
"Jun 29, 2018","2.02","1.94","2.02","1.94","41.66M","4.12%"
"Jun 28, 2018","1.94","1.92","1.95","1.90","20.01M","1.04%"
"Jun 27, 2018","1.92","1.91","1.93","1.90","27.28M","1.59%"
"Jun 26, 2018","1.89","1.89","1.91","1.88","14.91M","0.53%"
"Jun 25, 2018","1.88","1.93","1.95","1.88","9.88M","-2.59%"
"Jun 22, 2018","1.93","1.87","1.93","1.86","24.38M","2.12%"
"Jun 21, 2018","1.89","1.89","1.92","1.87","14.06M","0.00%"
"Jun 20, 2018","1.89","1.93","1.96","1.89","24.29M","0.00%"
"Jun 19, 2018","1.89","1.91","1.98","1.89","44.84M","-0.53%"
"Jun 18, 2018","1.90","1.91","1.91","1.87","18.87M","1.60%"
"Jun 14, 2018","1.87","1.88","1.90","1.83","16.83M","-0.53%"
"Jun 13, 2018","1.88","1.86","1.91","1.84","15.83M","1.08%"
"Jun 12, 2018","1.86","1.98","2.00","1.83","51.86M","-6.06%"
"Jun 11, 2018","1.98","1.82","1.99","1.82","46.79M","8.79%"
"Jun 08, 2018","1.82","1.81","1.83","1.80","18.17M","1.11%"
"Jun 07, 2018","1.80","1.80","1.82","1.78","24.30M","1.12%"
"Jun 06, 2018","1.78","1.78","1.79","1.77","13.95M","0.00%"
"Jun 05, 2018","1.78","1.78","1.80","1.78","25.06M","0.00%"
"Jun 04, 2018","1.78","1.75","1.78","1.73","42.44M","2.30%"
"Jun 01, 2018","1.74","1.71","1.76","1.71","22.14M","1.75%"
"May 31, 2018","1.71","1.74","1.77","1.70","482.18M","0.00%"
"May 30, 2018","1.71","1.67","1.74","1.65","83.42M","0.59%"
"May 28, 2018","1.70","1.70","1.73","1.68","34.49M","-1.16%"
"May 25, 2018","1.72","1.66","1.75","1.66","52.61M","2.99%"
"May 24, 2018","1.67","1.68","1.69","1.62","35.16M","0.00%"
"May 23, 2018","1.67","1.71","1.73","1.67","24.86M","-2.34%"
"May 22, 2018","1.71","1.71","1.73","1.69","25.71M","0.00%"
"May 21, 2018","1.71","1.70","1.73","1.70","29.73M","0.00%"
"May 18, 2018","1.71","1.68","1.74","1.67","31.85M","1.79%"
"May 17, 2018","1.68","1.67","1.72","1.66","33.27M","0.60%"
"May 16, 2018","1.67","1.70","1.72","1.65","16.78M","-1.18%"
"May 15, 2018","1.69","1.71","1.80","1.68","71.53M","0.00%"
"May 14, 2018","1.69","1.67","1.73","1.65","60.68M","3.05%"
"May 08, 2018","1.64","1.62","1.64","1.61","18.18M","0.61%"
"May 07, 2018","1.63","1.63","1.66","1.61","11.69M","-1.21%"
"May 04, 2018","1.65","1.60","1.65","1.59","10.22M","3.12%"
"May 03, 2018","1.60","1.57","1.61","1.57","18.10M","1.27%"
"May 02, 2018","1.58","1.58","1.62","1.57","40.75M","0.00%"
"Apr 30, 2018","1.58","1.57","1.60","1.57","17.48M","1.28%"
"Apr 27, 2018","1.56","1.60","1.61","1.55","34.86M","-0.64%"
"Apr 26, 2018","1.57","1.50","1.57","1.50","31.94M","4.67%"
"Apr 25, 2018","1.50","1.58","1.58","1.48","45.19M","-4.46%"
"Apr 24, 2018","1.57","1.68","1.70","1.57","61.97M","-5.99%"
"Apr 23, 2018","1.67","1.68","1.73","1.66","31.07M","0.00%"
"Apr 20, 2018","1.67","1.70","1.72","1.67","38.22M","-1.76%"
"Apr 19, 2018","1.70","1.67","1.72","1.67","19.24M","1.19%"
"Apr 18, 2018","1.68","1.69","1.70","1.68","12.43M","-0.59%"
"Apr 17, 2018","1.69","1.70","1.72","1.67","16.07M","0.00%"
"Apr 16, 2018","1.69","1.69","1.70","1.68","6.83M","0.00%"
"Apr 13, 2018","1.69","1.70","1.71","1.69","11.83M","0.60%"
"Apr 12, 2018","1.68","1.71","1.71","1.67","17.18M","-0.59%"
"Apr 11, 2018","1.69","1.68","1.73","1.68","54.32M","1.81%"
"Apr 10, 2018","1.66","1.64","1.67","1.64","19.53M","1.22%"
"Apr 09, 2018","1.64","1.66","1.67","1.64","21.86M","-1.20%"
"Apr 06, 2018","1.66","1.66","1.68","1.65","28.24M","0.61%"
"Apr 05, 2018","1.65","1.62","1.68","1.62","26.87M","4.43%"
"Apr 04, 2018","1.58","1.67","1.74","1.58","49.03M","-5.39%"
"Apr 03, 2018","1.67","1.66","1.69","1.65","35.47M","0.00%"
"Apr 02, 2018","1.67","1.61","1.67","1.61","11.17M","3.73%"
"Mar 30, 2018","1.61","1.63","1.64","1.61","9.54M","-0.62%"
"Mar 29, 2018","1.62","1.64","1.65","1.62","11.47M","-1.22%"
"Mar 28, 2018","1.64","1.65","1.65","1.62","15.44M","-0.61%"
"Mar 27, 2018","1.65","1.62","1.66","1.62","26.94M","1.85%"
"Mar 26, 2018","1.62","1.59","1.64","1.58","18.56M","1.89%"
"Mar 23, 2018","1.59","1.61","1.61","1.59","12.86M","-2.45%"
"Mar 22, 2018","1.63","1.62","1.63","1.61","12.37M","0.62%"
"Mar 21, 2018","1.62","1.62","1.65","1.60","20.41M","0.00%"
"Mar 20, 2018","1.62","1.61","1.62","1.58","24.41M","0.00%"
"Mar 19, 2018","1.62","1.63","1.64","1.60","21.85M","-0.61%"
"Mar 16, 2018","1.63","1.65","1.65","1.62","23.89M","-0.61%"
"Mar 15, 2018","1.64","1.63","1.66","1.63","18.45M","0.00%"
"Mar 14, 2018","1.64","1.65","1.66","1.62","16.00M","-0.61%"
"Mar 13, 2018","1.65","1.62","1.66","1.61","49.14M","2.48%"
"Mar 12, 2018","1.61","1.58","1.63","1.57","22.59M","3.21%"
"Mar 09, 2018","1.56","1.55","1.58","1.55","24.24M","0.65%"
"Mar 08, 2018","1.55","1.58","1.58","1.54","14.81M","-0.64%"
"Mar 07, 2018","1.56","1.60","1.62","1.54","18.51M","-3.70%"
"Mar 06, 2018","1.62","1.64","1.65","1.62","15.67M","-1.22%"
"Mar 05, 2018","1.64","1.64","1.65","1.60","30.82M","0.00%"
"Mar 02, 2018","1.64","1.65","1.66","1.62","34.54M","-1.20%"
"Mar 01, 2018","1.66","1.62","1.67","1.62","14.93M","2.47%"
"Feb 28, 2018","1.62","1.68","1.68","1.62","22.40M","-3.57%"
"Feb 27, 2018","1.68","1.68","1.69","1.67","15.51M","0.60%"
"Feb 26, 2018","1.67","1.66","1.71","1.66","27.05M","1.21%"
"Feb 23, 2018","1.65","1.65","1.66","1.63","22.48M","1.23%"
"Feb 22, 2018","1.63","1.64","1.66","1.63","18.38M","-1.21%"
"Feb 21, 2018","1.65","1.59","1.65","1.59","40.79M","3.12%"
"Feb 20, 2018","1.60","1.60","1.62","1.58","23.60M","0.00%"
"Feb 19, 2018","1.60","1.57","1.61","1.57","13.86M","0.63%"
"Feb 15, 2018","1.59","1.58","1.59","1.57","7.41M","0.63%"
"Feb 14, 2018","1.58","1.54","1.59","1.54","14.58M","2.60%"
"Feb 13, 2018","1.54","1.54","1.55","1.53","10.23M","0.65%"
"Feb 12, 2018","1.53","1.53","1.55","1.52","9.15M","-1.29%"
"Feb 09, 2018","1.55","1.51","1.55","1.49","18.34M","1.97%"
"Feb 08, 2018","1.52","1.52","1.56","1.51","18.15M","1.33%"
"Feb 07, 2018","1.50","1.49","1.53","1.49","24.05M","3.45%"
"Feb 06, 2018","1.45","1.48","1.49","1.43","45.57M","-4.61%"
"Feb 05, 2018","1.52","1.56","1.56","1.51","22.61M","-2.56%"
"Feb 02, 2018","1.56","1.54","1.56","1.50","25.45M","1.30%"
"Jan 30, 2018","1.54","1.61","1.61","1.54","13.99M","-4.35%"
"Jan 29, 2018","1.61","1.58","1.61","1.58","16.51M","1.90%"
"Jan 26, 2018","1.58","1.58","1.59","1.57","15.36M","0.64%"
"Jan 25, 2018","1.57","1.64","1.64","1.56","34.71M","-3.68%"
"Jan 24, 2018","1.63","1.66","1.67","1.62","26.24M","0.00%"
"Jan 23, 2018","1.63","1.53","1.66","1.53","41.98M","7.24%"
"Jan 22, 2018","1.52","1.51","1.54","1.50","17.77M","1.33%"
"Jan 19, 2018","1.50","1.53","1.54","1.48","18.91M","-1.32%"
"Jan 18, 2018","1.52","1.50","1.53","1.48","45.33M","1.33%"
"Jan 17, 2018","1.50","1.47","1.51","1.46","24.50M","2.74%"
"Jan 16, 2018","1.46","1.50","1.50","1.44","24.36M","-1.35%"
"Jan 15, 2018","1.48","1.52","1.55","1.47","20.98M","-1.33%"
"Jan 12, 2018","1.50","1.47","1.51","1.46","31.09M","3.45%"
"Jan 11, 2018","1.45","1.50","1.50","1.44","16.54M","-3.33%"
"Jan 10, 2018","1.50","1.50","1.53","1.47","17.41M","0.00%"
"Jan 09, 2018","1.50","1.53","1.54","1.49","22.68M","-1.96%"
"Jan 08, 2018","1.53","1.50","1.54","1.48","37.71M","3.38%"
"Jan 05, 2018","1.48","1.46","1.53","1.44","29.67M","2.07%"
"Jan 04, 2018","1.45","1.33","1.50","1.32","49.82M","9.85%"
"Jan 03, 2018","1.32","1.33","1.34","1.31","8.09M","-0.75%"
"Jan 02, 2018","1.33","1.33","1.33","1.31","10.19M","0.00%"
"Dec 29, 2017","1.33","1.32","1.33","1.30","12.57M","1.53%"
"Dec 28, 2017","1.31","1.30","1.34","1.30","28.93M","0.77%"
"Dec 27, 2017","1.30","1.31","1.31","1.29","13.13M","-0.76%"
"Dec 26, 2017","1.31","1.32","1.32","1.29","9.94M","-0.76%"
"Dec 22, 2017","1.32","1.33","1.33","1.28","21.75M","-0.75%"
"Dec 21, 2017","1.33","1.34","1.36","1.30","43.93M","-0.75%"
"Dec 20, 2017","1.34","1.26","1.36","1.26","55.09M","7.20%"
"Dec 19, 2017","1.25","1.16","1.25","1.16","46.04M","7.76%"
"Dec 18, 2017","1.16","1.15","1.18","1.15","36.60M","0.87%"
"Dec 15, 2017","1.15","1.14","1.15","1.13","9.96M","0.88%"
"Dec 14, 2017","1.14","1.12","1.16","1.12","28.48M","2.70%"
"Dec 13, 2017","1.11","1.10","1.13","1.10","11.40M","1.83%"
"Dec 12, 2017","1.09","1.10","1.11","1.09","16.83M","0.00%"
"Dec 11, 2017","1.09","1.07","1.11","1.07","24.17M","1.87%"
